author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
KatHouse,/gp/profile/amzn1.account.AFYMGMF5LMLXDQD3EMZ5QM7GXHYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 23, 2017",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"I have been using SanDisk products since they first became available and have never had any issues with the 8GB, 16GB and 32 GB size. All have been 100% reliable over many years.  (So far!)  I think I there are still some 4GB units in daily use that continue to work flawlessly!  Unfortunately, I can NOT say the same about the SanDisk Cruzer CZ36 64GB USB 2.0 Flash Drive, SDCZ36-064G-AFFP.I bought my first 64GB model some time ago.  In fact it was the SAME EXACT MODEL and it FAILED the SAME EXACT WAY as the one I just bought about a week ago.My first 64GB drive decided to put itself into '-WRITE PROTECT MODE-' shortly after the 30 day warranty ran out so I could not return it for a refund.  Based upon my experience with other Sandisk products I figured it was an isolated event and forgot about it since it was beyond the 30 day return period and there was nothing I could do about it anyway.  Meanwhile, my old workhorse Sandisk 8 and 16GB SanDisk cruzer flash drives continued to work flawlessly.Oh how I wish I had read the reviews for the 64GB model before purchasing another one!!!I am a software developer and need a reliable device for backing up daily modifications to code that I write.  I got about a week into my daily backup routine when all of a sudden I could no longer write to the SanDisk 64GB flash drive.  Since I was using this on a Linux system I figured the read/write permissions somehow got changed.After rebooting the machine and numerous checks with no change, I removed the 64GB Sandisk Flash from the system in question and tried it in several other computers.  In fact, I tried it in every computer I had available to me and that includes systems running MSDOS, Windows 95, 98, XP, WIN7 and WIN10 as well as various Apple products running OS X, Android products with OTG ports, and of course the workhorse Linux computers which include several model Raspberry Pi including the latest Raspberry pi 3.SAME ISSUE!It appears my 1 week old SanDisk Cruzer CZ36 64GB USB 2.0 Flash Drive, SDCZ36-064G-AFFP had put itself into -WRITE PROTECT MODE-', the same exact failure mode of the previous unit.  That's when I decided to check reviews on Amazon and this time sorted the reviews for this specific model flash drive and was shocked by what I saw.Come on now.  518 critical reviews (?) and a very high number of them all claiming the same issue with the drive going into permanent write protect mode?  That doesn't raise come kind of red flag that there is a serious issue with this device?So here is my present situation.I can not return the device for a refund without seriously compromising the proprietary in house source code which is now permanently stored on this device.  The only solution is to back the data up to something more reliable then destroy the 64GB drive since there is no way to erase the data stored on that device.I guess after I send this review to Amazon there will then be 519 critical reviews for this product.  If I could give it ZERO stars I would as I consider it as product with a SERIOUS design issue.  SanDisk may see this as a design feature (?) in order to '-PROTECT-' the data that is stored on the drive but in my case I see it as a VERY SERIOUS design flaw...",SanDisk Cruzer CZ36 64GB USB 2.0 Flash Drive SDCZ36-064G-AFFP has a serious design flaw where it becomes WRITE PROTECTED,Capacity: 64GBPackage Type: Frustration-Free PackagingVerified Purchase,"1,256 people found this helpful"
Pete,/gp/profile/amzn1.account.AERHXYYXCMLRSIMCXS2Y4AJUFZPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2017",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"I'm a middle aged man who's never had a flash drive before and I couldn't be happier with how easy this thing is to use. I wanted to backup my pictures from my laptop and PC and it was as simple as plug in and drag and drop to to the flash drive. No software to install, directions to follow or formatting to be done. Exactly what I needed. I have over 4000 pictures loaded on this 64 GB flash and there's still over 20 GB left for more. I'm already getting another one to for videos now that I know it's this easy. If I can do this, anyone can.",Easy to Use for Non-Techies Like Me,Capacity: 64GBPackage Type: Frustration-Free PackagingVerified Purchase,331 people found this helpful
T. Vasquez,/gp/profile/amzn1.account.AGFJH5YOY5WGEC6B6MCTF2EASVFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2018",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"We purchased about 20 of these SanDisk drives over the past three years, and about half of them have failed.  I purchased again in October 2017 thinking SanDisk had fixed these problems, but the newest drives I've received also have failed.  Either I get a ""you must format the drive"" while browsing files, or the contents just randomly disappear and the drives are inaccessible unless unplugged and replugged, and the same failures occur yet again.Overall I am disappointed with the purchases and have had to spend a significant amount of time and money replacing these drives with our clients.  We have had much better luck with PNY drives, but even with spotty failures there I am switching over to 500 GB Toshiba portable hard drives, as it appears flash drive technology above 32-64 GB is simply not dependable yet.",Not a good idea for any important files or mission-critical data,Capacity: 128GBPackage Type: Standard PackagingVerified Purchase,317 people found this helpful
Melanie Gilbert,/gp/profile/amzn1.account.AHE2QW3HQFEVOETHNYWQ7R7Z5V2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 2, 2017",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"No doubt, I lack the technical expertise to evaluate this flash drive – many reviewers provide excellent spec information on the quality parts and superior processing performance of the Cruzer. But I do have the hands-on expertise to say it is an awesome piece of equipment.  File-sharing services may eventually make these drives obsolete, but for those who love securing their data on something they can see and hold, the SanDisk is outstanding. I use these little beauties to back up my computer. I can also easily download my huge graphic files to share with colleagues.The price has really come down, and for those who worry about the security of emailing files or cloud computing, flash drives offer a no-frills, secure, and easy solution to your storage and sharing needs. I also like the sliding USB connector. It stays tucked inside the case when not in use, but is easy to plug into any port. I love flash drives; there’s something very James Bond-ish about them. Like keeping a landline phone around to plug in when your Internet-enabled package gets knocked offline, keep a couple of these high-performance accessories around as a portable backup system.",Flashy,Capacity: 16 GB - 2 packPackage Type: Standard PackagingVerified Purchase,280 people found this helpful
EBOB,/gp/profile/amzn1.account.AGGPFVRYTDO7435SE2TVY6CH4KDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 1, 2016",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"I bought two 256GB drives to archive photos and videos.  Flash drives are ideal for this purpose because they are small, convenient, inexpensive, reliable, and have plenty of memory for thousands of photos, etc. I purchased USB 2.0 drives instead of USB 3.0 because my computer’s output has 2.0 only.  You can check which you have on your MAC, for example: apple/about this mac/system report/USB.Two things to keep in mind:  1) Although read speed is decent, write speed is VERY slow. If you intend to write files to the drive often, you might be better off getting a stand-alone external hard drive instead.  For archive use, write speed shouldn't present a problem. 2) If you are going to load individual files larger than 4GB, you need to reformat the drive first. Formatting is a fairly simple process, I found instructions for doing so via Google.  After formatting, the large files load with no problem.  NOTE:  format BEFORE you start loading any files, because all data is erased in the process.","Big enough for archives, small enough for a drawer.",Capacity: 256GBPackage Type: Standard PackagingVerified Purchase,192 people found this helpful
Laureen,/gp/profile/amzn1.account.AFPKI2PDJKY2X7PGJZTTAM4O3VIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 12, 2018",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Extremely disappointed. I received this flash drive and had been using it to upload pictures over the last week. I was shocked to receive an error message that the drive was full and only had 31.9GB of total space. I double checked the back where the details are printed and it does say it's a 128GB drive, not a 32GB drive. I'm way past my window of return as I didn't start using it until recently and only checked upon receipt that it worked. I never expected that I would have to make sure that SanDisk was actually selling me the size I paid for and not a smaller one disguised as 128GB. This really sours me on SanDisk products. After owning 5 other SanDisk drives over the past years and not having any trouble with them, I thought they were a reliable product.",32GB labeled as 128GB,Capacity: 128GBPackage Type: Standard PackagingVerified Purchase,188 people found this helpful
Devon Garrido,/gp/profile/amzn1.account.AGJFY2EGU2AXO5LCHE5SDWKAENVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 9, 2018",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Well to start, I ended up with two of these.  The first one arrived and did not work whatsoever.  It asked me from the very start to format the disk, and when I accepted this option (on my brand new computer), I figured out that I as a savvy homeowner could not format the disk and that it should have come already formatted for use with windows.  I applied for a return.  Unfortunately, I order online for a reason and do not have time to make a return so I ended up paying for it and its replacement in the end.  I ordered these for work and to carry important files that I wanted to back up and have with me as I travel.  The replacement worked as promised for about a month or a month and a half.  At this point, I was unable to save anything to the drive and thought maybe the computer was the issue.  I used some smaller usb's that i have and was able to operate them properly.  That is when I realized that my new Cruzer was already corrupted and that to attempt to restore it would mean that I would most likely lose all of my work.  Although I can access all of the files currently on the USB, I cannot add or delete any files making it useless for my needs.  It was irritating enough for the first one not to work, but now neither works.  If you are keeping important documents or anything you NEED or want to keep then I would spend my more money on something that will last.  I'm currently looking to buy another USB as I need it for work, but it will not be a cruiser.  In all fairness, I have not reached out to sandisk but knowing I lost my files is enough for me to try something else.",First one was not formatted and second one was corrupted within a month.,Capacity: 64GBPackage Type: Frustration-Free PackagingVerified Purchase,78 people found this helpful
NSW11,/gp/profile/amzn1.account.AFJKTXQH3Z76FZ6OLNXPJ2TZ5IPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 5, 2017",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,2.0 out of 5 stars,"I bought this flash drive because I needed an encrypted one for school and SanDisk is a known and trusted brand. However, upon my first use, I put a file in the ""vault"" for secure access (because it is not an actual encrypted flash drive, you manually move files to a password protected area of the flash drive) and five minutes later when I tried to retrieve the file by going into the vault, I got a message saying the flash drive was ejected when it was still in the port and the icon was still on my desktop. I closed out of the vault, went back to the drive window and tried to open the vault. Lo and behold, it wanted me to start from scratch (accept user agreement and reset password). Needless to say, I do not trust putting files on this flash drive and I cannot return it because I threw out the packaging. So now I'm out $16, have a flash drive I do not want nor will I use, AND I have to search for another flash drive.",Only Buy If You Want A Basic Flash Drive,Capacity: 64GBPackage Type: Frustration-Free PackagingVerified Purchase,76 people found this helpful
PhotoGraphics,/gp/profile/amzn1.account.AFQ7TVKKSLR6C5MSZDWAYMR2OPCA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 3, 2018",4,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,5.0 out of 5 stars,"I bought the 16 Gb model of this drive, in fact I bought two of them. The first question most people would ask is why. With 32, 64 and even 128 Gb drives costing only pennies more why buy such a small capacity? The easy answer is because that’s all I need. In today’s technology the most common media to use to make a restore disk for your computer’s operating system is with a USB thumb drive, for most laptops these days that’s the only media you can use. A typical restore disk needs between 9 - 12 Gb of storage room, making a 16 Gb drive the ideal capacity.WHY SANDISKA restore drive is one of the most task critical things I can do and it’s important to me to choose the brand I trust the most. To date I’ve never had a problem with SanDisk so choosing them for this task was an easy decision. As far as which model, out of a seemingly endless selection of choose from, this one has the feature that the plug end withdraws into a protective shell. That’s a plus if you’re concerned about data protection. And it has a large flat area on the side of the case to label the contents, a restore disk is useless if you can’t easily find it. The drive is small and easy store.SPEEDThe speed of drives like this isn’t always the most important thing (in fact it never is, data integrity is always first). Some tasks like restoring an operating system are going to run at the speed they want to, a faster drive isn’t going to make that much difference. Always choose dependability as your first priority.",Why only 16 Gb,Capacity: 16 GB - 2 packPackage Type: Standard PackagingVerified Purchase,76 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AFYT5IVVB67247V7F2ZTAFVQGB4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 24, 2017",0,,https://www.amazon.com/SanDisk-Cruzer-128GB-Flash-SDCZ36-128G-B35/product-reviews/B00TKFCYP0/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"I bought 256 GB, It is tooooooo slow! Do NOT buy it.I have another 128 GB from the same brand bought it last year, it works fine, I could not figure out why this 256 GB is too slow to the extent I found it unusable.",It is tooooooo slow! Do NOT buy it.,Capacity: 256GBPackage Type: Standard PackagingVerified Purchase,46 people found this helpful
