author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Amazon Customer,amzn1.account.AFECZBONMCCKKCCK63UCEANA4E3A,"Reviewed in the United States on December 9, 2020",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,3.0 out of 5 stars,"This product is easy to use and read but DOESN'T work. My mom has stage 4 cancer and I have to watch her during this pandemic and when she was sick, she felt warm so I used this and it said 97.3. I didn't believe it so I used my good old oral thermometer and she had 100.7. BIG DIFFERENCE and I can't afford that.  I'm also a nursing student and constantly have to check my temp with all my coming and going. DO NOT BUY!!!",DANGEROUS,Verified Purchase,2 people found this helpful
mhh,amzn1.account.AFAWNQCKVG4THJDYJMLDXVHXYB3A,"Reviewed in the United States on August 20, 2020",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,2.0 out of 5 stars,"I am a doctor and I purchased this thermometer for my office.  I use it 15-20 times a day, and every time, it gives the same of 2 readings--it always says 96.9 or 97.1, no matter who I use it on.  Not only are these readings low for average human temperature, but it's statistically impossible for everybody to have one of these two readings with no variation.  It is clearly inaccurate, and considering we are using it to prevent the spread of COVID-19, I find this thermometer to be unsafe in any medical office.",Inaccurate Readings,Verified Purchase,One person found this helpful
Ross,amzn1.account.AH4BIQ26I7FCKNT33WUJ6SBPFZRA,"Reviewed in the United States on September 18, 2020",1,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,2.0 out of 5 stars,"Product is not accurate.  Compared to 2 oral thermometers both showed 99.5 then did this thermometer and was almost 2 degrees off.  Thought it could have been a bad reading but stayed around 97.7 3 times in a row. Also, to test accuracy I would take several back to back readings (5-6 times in a row)  with this thermometer and it would read different temperatures almost each time.  Sometimes varying more than 2 degrees each time!  Avoid and stay with oral thermometers if you want accuracy.",Not accurate or consistent,Verified Purchase,One person found this helpful
JLee,amzn1.account.AE5IPVRH5EAIUI367XTHAT54WHWQ,"Reviewed in the United States on November 25, 2020",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"I am so happy with this! It is sleek and easy to use! Comes with batteries!! I work at a hospital, I have to check my temp everyday before work. This has made it easier on me considering I take pills in the morning for my health issues which in return give a false read after cold liquid is in my mouth. Obviously I'm not sitting in front of heat blowing in my face when I scan my forehead, or sitting outside in the cold. But I tested it on 3family members at different times and the degrees in temp changed by .1 or .2 I am very satisfied",Great Product,Verified Purchase,One person found this helpful
Amazon Customer,amzn1.account.AF2NRARONGCQM3O7WGVWD7XULINA,"Reviewed in the United States on January 15, 2021",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,1.0 out of 5 stars,I never write reviews but felt compelled to do so tonight. Do not waste your money on this thermometer. I unfortunately spent $50 on this in late July for the arrival of my youngest as I thought it would be easier to check her forehead than stick our ear thermometer in her tiny ear canals. I have found it odd that it usually reads 97.3 or 97.5 and I don't think has ever read above 98 but haven't had to use it many times. Tonight my 6 month old felt pretty warm as I was putting her to bed so I checked with this thermometer and got a reading of 97.7. My mama instincts told me that this couldn't be right so I went and found our ear thermometer which read 100.6. I am very unhappy that I wasted 50 on this thing and am no longer able to return it or get my money back so I hope this review saves someone from the same misfortune as me.,Do not buy or trust the reading this gives you.,Verified Purchase,2 people found this helpful
Paul N.,amzn1.account.AH4W4Q5WNWZQTORKKTVBUOEKZZPQ,"Reviewed in the United States on September 15, 2020",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"We've been spared any occurrence of Covid in our house....however, because my wife works in a public school, she's required to fill out daily screening forms.We've had an older ""swipe"" style of thermometer, but felt this is the right time to upgrade. This no-touch is awesome! Simply point and press the button....a gentle vibration a couple of seconds later and walla, your temperature! The display is bright and easy to read, numbers are large and clear!Don't hesitate, buy one and you'll be glad you did!",Must have!,Verified Purchase,One person found this helpful
B. Milosz,amzn1.account.AGCCWPVEZBK7L2AWGHFVRT5WVJ6Q,"Reviewed in the United States on May 16, 2020",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"If you use this correctly - meaning pointing it squarely at the correct spot on the forehead about 3/4 to 1 inch away - it is quite accurate and it is very easy to use; readings are registered quickly, and the thing vibrates a bit when it has registered a reading so that if you are using it on yourself you know when it has read your temperature without having to see the display.It's easy to read indoors- in bright sunlight outdoors you may want to find a bit of shade in order to see the display, or shade the display area with your hand.",Accurate and easy to use,Verified Purchase,One person found this helpful
Packmule,amzn1.account.AGVQAQ5L5GFABOWLIRU5GKY3Z7UQ,"Reviewed in the United States on August 10, 2020",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,5.0 out of 5 stars,"Easy to use, quick results, seems accurate, and best of all it uses standard triple-A batteries. No more trying to find specialty button batteries. I had 3 digital thermometers one had a small battery that i couldn't find a replacement for in normal stores and none of them seemed accurate.I finally ordered this one and I'm very pleased. It just works.",Great buy,Verified Purchase,3 people found this helpful
Tara,amzn1.account.AHUV5VU7WJALOU2ZDN7RYB2JZ6JQ,"Reviewed in the United States on July 29, 2020",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,1.0 out of 5 stars,"It’s nice, easy to hold and use, however accuracy is horrible! I knew I had a fever just by my symptoms. Used this device and it read my temp at 97.8. I knew that couldn’t be right, so I pulled out a under the tongue thermometer which read at 101.5!! After falling asleep my husband went to check my temp and it gave him the same reading as the first time, so for giggles he tested my cheeks and mouth area which now read at 101.7. My forehead did not feel warm to touch like my face did but this should have gotten a way more accurate temperature then what it was giving. If you are using this for kids or loved ones, I suggest you shop elsewhere. There are more expensive versions out there that I may try but for now I’ll stick with under the tongue.","Easy to use, but not accurate",Verified Purchase,One person found this helpful
taylor wall,amzn1.account.AGFBCESK74AKCCYP2UTUEWI3PBDA,"Reviewed in the United States on July 9, 2021",0,,https://www.amazon.com/iHealth-Thermometer-Vibration-Notification-Thermopile/product-reviews/B075QQ8VZW/ref=cm_cr_arp_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&pageNumber=20,1.0 out of 5 stars,"It is not accurate. We bought this to prepare our emergency kit. Then the time came when we need to use it. My 9 month old baby had fever. First of all, it took so much time to turn in, then it turn off fast, it didn't gave us the chance to look the number. Also, it is not accurate, the difference between each time is enormous. The first time said 99 then 105, then it came back with 88. Everytime we took the temperature to my child, it just keeps telling me something different.We ended buying at Walmart a Vic brand which is cheaper and awesome! More accurate. Then finally, after the accuracy of the Vic brand, it was time to take my baby to the ER. The ER confirm the fever of my baby which was the same that we got from the Vic thermometer.My recommendation ""test everything"" as soon as you buy it so you will have time to return it. And they're cheaper brands that do awesome job.",No accurate,Verified Purchase,
