author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Colin Lord,/gp/profile/amzn1.account.AEKJQ5QKFEHNQ3S5W5VPBTSDVSHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 19, 2018",0,7,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Like others have said in their reviews, I cannot trust this wiper blade. I was driving through rain in rural Virginia and the rubber blade began sliding out of the rest of the wiper. Luckily, I was able to pull over and slide it back into place. It happened again about half an hour later. Had the blade completely slid out, I would have been unable to drive since it was raining.Once I got to my destination, I inspected the wiper more closely. It looks like there's a small piece of plastic that holds it in place. But obviously it's not enough since this problem has happened to me twice and other reviewers as well.Otherwise, the performance and installation of this blade is excellent. But after this experience of having the blade nearly slide out, I no longer can trust these blades. I would strongly recommend you purchase something different.",Dangerous Flaw,"Size: 26""Style: Pack of 1Verified Purchase",245 people found this helpful
Macgyver,/gp/profile/amzn1.account.AESFPOHTKCTZHSUTAN6OPKXKIEUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 4, 2018",3,0,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,2.0 out of 5 stars,"I initially liked this wiper but after an experience that happened yesterday, I could not recommend this. the rubber part of the wiper slides along a track inside the wiper and it is supposed to be stopped by two end-caps. the problem is the far part of the end-cap does not stop the rubber piece and it slowly slips out and begins to flap, hitting the roof. I was driving in a tropical storm when this happened again, forcing me to actually pull over and grab the flapping rubber through my window to put back on later.As the rubber slides out of the wiper, it also cleans less and less of the window causing a dangerous loss of clear windshield area. These wipers are dangerous and they need a re-design that securely locks the rubber insert to the frame, otherwise they should not be allowed on the road.",Poorly made and a road-hazard,"Size: 26""Style: Pack of 1Verified Purchase",106 people found this helpful
Lisa,/gp/profile/amzn1.account.AFVRRPIDCLAIKMX4PN3XBD77CILQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 21, 2018",0,0,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"This wiper blade lasted about TWO WEEKS. It was absolutely awesome during that time. Then the blade started sliding up ... and up ... and up ... until at least 6 inches of blade was hanging over the top and flapping in the wind, which left me with 6 inches of windshield I couldn't see through in the rain. Initially, it was depositing Rain-X on my windshield, but that also lasted maybe two weeks (and maybe four days of rain). I love Rain-X itself, and I will continue to buy that, but I will never buy another Rain-X blade. Absolutely useless.",Horrible wipers!,"Size: 26""Style: Pack of 1Verified Purchase",100 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AGUCJ2P4H2NQWS5N77QI4COKOROA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 27, 2018",2,0,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"We've had them for several months now but don't drive too often and specifically don't drive too often in the rain. These wipers seems nice and have decent reviews; however, they are EXTREMELY UNSAFE. After a few minutes of using these wiper blades, the rubber part of the blade detaches from the wiper completely disabling the effectiveness of the wipers. This happened to us while in the torrential rains currently hitting the east coast (summer 2018). We had to stop using the wipers entirely during the heavy rain so that the rubber part didn't fly off. After we got home, I looked at the blade. The attachment of the rubber to the blade is held in place by a tiny nub of plastic that literally does nothing. This is a severe safety hazard and I can't believe there hasn't been a recall on these blades. I've attached some photos of what happens",Safety Hazard - Falls apart during regular use!,"Size: 22""Style: Pack of 1Verified Purchase",80 people found this helpful
N. Adams,/gp/profile/amzn1.account.AHHKFQ7RK464BRRDZYX4OWCVPTWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 5, 2018",0,2,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"I was a little skeptical of these wiper blades when I purchased and installed the Latitude 2-n-1 blades in Feb 2017.  But I thought that I would still give them a try, because I liked the idea of the wiper blade applying Rain-X.  I cleaned the windshield and also applied Rain-X on half the windshield at the time of the install.  First day using the wiper blades the Rain-X applied side performed as expected, nice clear, water beading up and rushing off the windshield.  The other side the water was only slightly beading up, but I figured that the blades had to get their internal compound transferred over to the windshield to full work.  2 weeks go by and the Rain-X I applied as worn off and I am no loner experiencing any type of water beading on the windshield.  Other than the Rain-X not lasting I am was not surprised that the wiper blades did not provide water beading as described, but I was hopeful.Since this was my first time using Rain-X brand wiper blades I wondered how long they would last.  In the rain we had in October and November I noticed marginal streaking, that if I sprayed windshield washer fluid onto the windshield or ran a rag along the wiper blade to clean it  would allow for the streaking to go away for a week or so.  Come to Jan 2018 and the streaking is back with a vengeance.  Windshield washer fluid and cleaning the blade haven't fixed the streaking issue.My recommendation is to not buy Rain-X wiper blades if you live in an area that gets a lot of rain.",Do not last,"Size: 22""Style: Pack of 1Verified Purchase",91 people found this helpful
Daniel,/gp/profile/amzn1.account.AEUUDVC4WNRCJUDYDBMJ7OEZUZXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 11, 2018",0,0,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,I’m giving this product one star because I’m going to re order and see what the problem is 🧐I ordered this about less than a month and it was a open product so I’m thinking it might have been used also not to mention it just came off from my car and is somewhere on the highway :( I would have thought it would have lasted a bit longer than a month. Not to mention I have used rainex wipers befor and they where amazing! I thought the installation was supper easy for these wipers but givin the fact that it came off my car I’ll take the old school method of installation. I’m going to reorder a new one and if it does the same I’ll never but this product again 😂.Update 07/16/08Just buy the reg rainx wipers these 2in1 are the worst or maybe they have been in storage ato long but the don’t last at all after a month of driving it would not work!,They fell off my car 😭,"Size: 26""Style: Pack of 1Verified Purchase",69 people found this helpful
Amazon Customer,/gp/profile/amzn1.account.AENBOPBJOMC6NEZICP4JZ2H7YVVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 27, 2018",0,3,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Your browser does not support HTML5 video.           The marketing for these blades states they are coated with RainX to make them ""Virtually"" streak free.  Too bad our car windshields don't exist in a virtual world because in the actual world these blades streak worse than any I've ever used.I thought a video would speak volumes here.  The video was taken in a light rain two days after installation and after about 3 different trips in rain.  The problem exists day and night but in this video taken at night at a stop light you can see that the entire windshield covered with one thick streak that looked like it was white-out conditions or fog.  It takes about 5 seconds after the blades pass for the streak/fog to disappear.  These blades make it feel like you are driving through constant white-out or foggy conditions.It appears coating the blades is a horrible idea as it looks like someone smeared hand lotion on the windshield every time the blades move.Stay away from this product.","Marketed as ""Virtually"" streak-free however in ""actuality"" its nothing but streaks","Size: 26""Style: Pack of 1Verified Purchase",54 people found this helpful
E S Pena,/gp/profile/amzn1.account.AFHCZ3RTG7USOOHYBCQENEO6YR2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 6, 2017",0,7,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"I don't usually write reviews.  In fact, I think this is the first one I've written since being an Amazon prime member.  I'm writing it because I'm very irritated with this purchase.  I've purchased these in the local automotive shop & they were the best ones I've found so far. They worked beautifully without any streaking; however, the ones I ordered on Amazon were the exact opposite.  They streaked terribly right out of the box.  I'm wondering if it had to do with purchasing them online vs purchasing them in an automotive store. Maybe these were defective & that's why they're so cheap online vs purchasing them from an automotive parts store.  I'm off to the local automotive store tonight to pick up a new pair tonight because I can't stand the streaking!",Worst online purchase!,"Size: 24""Style: Pack of 1Verified Purchase",81 people found this helpful
GODSKRILL,/gp/profile/amzn1.account.AHMSAA7N2SDETNIVINERKR2HYL6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 15, 2018",0,4,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,1.0 out of 5 stars,"Says 2-in-1 as though you get 2 blades for 1 price. This is misleading as you only get 1 blade that ""does 2 things for the price of 1"". Complete hogwash. This is just a standard wiper blade that misleads you with the packaging into thinking you're getting a better deal. Would have bought a pair cheaper blades for the price of ONE of these if I realized what I was doing. And yes, I could have read further down the packaging to see the fine print but obviously just read the title and figured I'd be good with something as simple as a supposed pair of wiper blades",Misleading Packaging,"Size: 20""Style: Pack of 1Verified Purchase",38 people found this helpful
Karen Choi,/gp/profile/amzn1.account.AFYEO7TI7DXYYEIXZQ2TTURX7Z4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 5, 2018",0,3,https://www.amazon.com/Rain-X-Latitude-Water-Repellency-Wiper/product-reviews/B084CYTWRG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=0,2.0 out of 5 stars,"I have been a fan of the Rain-X blades for a while, so when I saw the premium 2-in-1 (blades coated with Rain-X formula), I bought a set (24""+20"") for my BMW X5 and another set (24""+18"") for my Kia Soul.  I bought the BMW set on Amazon and the Kia set at a local auto store.  For both sets, the shorter blades (20"" and 18"") for the passenger side smudged at first (likely the Rain-X coating being applied to the windshield) but after about 5 minutes in pouring rain, it worked fine and continues to work fine.  However, both of the longer blades (24"") for the driver side smudged and continues to smudge at the exact same spot on the windshield even after about 3 weeks' of use.  To be more specific, it wipes clean on the way up, but leaves a very distracting smudge on the way down.  It didn't matter that I used it in the rain or with washer fluid - even after I wiped down the blade, it smears the water right across the middle of the windshield.  Overall, I liked the non-Rain-X coated blades much better.  I replaced the driver side blades on both cars with non 2-in-1 blades because it was starting to become a driving hazard and they are spotless clean.  They took a good product, made a bad enhancement, and charging more for it.  My suggestion - save your money and go with the non 2-in-1 and just use the original Rain-X formula if you want water repellant.",Wiper smudges,"Size: 24""Style: Pack of 1Verified Purchase",36 people found this helpful
