author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Dinah,/gp/profile/amzn1.account.AHAFOKEXY57PX4DCSELRM47KLXOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 1, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"SPOILER ALERT!!!  Why would anyone want to read about the horrific, gut-wrenching, death struggles of an unborn baby after the mother is murdered?  The reader already knows the unborn baby is dead - do we really need to know the details of the name and personality and the baby's God awful slow death?  Now I can't get it out of my mind.  I will NEVER  read anything else by this author.","Sad, morbid, and depressing!",Verified Purchase,579 people found this helpful
BeachyLane,/gp/profile/amzn1.account.AGAMAUKAWZ7AZ2TADQMRYHUIVL7Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.0 out of 5 stars,"Never read Rice before. The mystery was good but the language was crummy. Once again an author who doesn’t need to, but can’t resist using Jesus as a swear word. Why alienate people who’d otherwise follow your work? The accompanying four letter words were smudges all over the landscape. I know, I know, welcome to the real world.Not a fan of the value system applied to much of the story line, but perhaps it’s acceptable in some cultures to cheat on your husband because he’s cheating on you.It was pretty sad with very little light in it. Glad it was a Kindle First Read.",Good Mystery with Junk thrown in,Verified Purchase,413 people found this helpful
Sheila,/gp/profile/amzn1.account.AFNVOYEJ55S667FRNGAYWXG34L3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"So weird and a waste of time. Dead person, detective who is a stalker, lesbians, air pilots, stolen art work, teenager who “cuts”, a half dead rabbit and a philandering husband. I am so sick of poorly written fiction that relies on hackneyed subjects and then mixes them all together. If you want more from an author, do not bother.",Blah blah blah,Verified Purchase,395 people found this helpful
Kindle Customer,/gp/profile/amzn1.account.AEK6UBP3OBNYQEIBGERWU7FRIY5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 4, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"I don't enjoy books that are full of a lot of romance and sex. I do read a lot of female writers, primarily thrillers, crime, and mystery authors, and enjoy the good ones as much as any of the male writers I read.This book is about love, of sibling, friends, and family variety, and that's something that has been a major force in my life, and something I can relate to well. I also love a good mystery, and this one kept me guessing until the end, which I really enjoyed. Ms Rice writes great characters, makes you see, smell, and taste the story's locale, and weaves a spell that I couldn't break away from until I fell asleep, then woke and turned my Kindle back on to finish the final chapters. You can't ask more from a good book than that. I'll be reading more Luanne Rice novels.","Best "" First Read "" Yet !",Verified Purchase,508 people found this helpful
Why Not?,/gp/profile/amzn1.account.AE6K7ZNAGT4IYWCZRXGIANZITBBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"Fortunately got it at no charge.  Convoluted, contrived plot, too much verbiage of evetyone’s feelings & inner thoughts.  Overall generally unbelievable.",Worth what I paid for it,Verified Purchase,154 people found this helpful
YogaCat,/gp/profile/amzn1.account.AGHPMJQSXK42P33V57N3RCNZKUAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 2, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.0 out of 5 stars,"Excellent writing! Fully fleshed-out characters! Strangely, this felt more like ""women's fiction"" as opposed to ""thriller/mystery/amateur-sleuth"" categories. Perhaps I'm the only one who felt that way, or the categorization was done to reach a wider audience as there is, definitely, a bit of an overlap.l liked that this book is longer than most of the Amazon published works I've tried so far. That length gave it a ""meaty"" feeling plot and characters, like a full Thanksgiving dinner, as opposed to some of the Amazon works I've tried that were potatoes with no gravy.The author does a fantastic job of ""showing"" deep anguish, rather than ""telling."" For example, you get a heart-wrenching passage when the daughter of someone murdered says she doesn't want a new iPhone to replace the one she broke, but instead wants the screen replaced as her mom gave her that phone. Then she goes on to say, ""I don't need new school things. I don't want anything new... I don't want anything mom hasn't seen. Hasn't touched...."" It might not sound as powerful here, but in the context it's breath taking.The parts I did not care for are that it was less of a suspense/mystery and more the women contemporary fiction focus. Anyone who enjoys both areas will LOVE this book. At times I was engrossed, but at other times not as interested. For those wondering, there are no graphic sex scenes. There are several handfuls of curse words (15 - 20 or so) thrown in, particularly at about 25% through or so. It seemed an unnecessary distraction. At one point I really had a chuckle and was pulled out of the story when the narration ""uses"" a curse word!! I'm sure it must have been intended as a character's thoughts; but it didn't read that way for me.Overall, lovely, talented writing! I think this will most appeal to people who like movies like ""Beaches"" or ""Thelma and Louise,"" not that the plots are similar, but just that it has that women friendship/secrets/overcoming hardships focus more than the thriller/mystery feel.","Well Written, But Felt Like a Different Genre",Verified Purchase,94 people found this helpful
erin17,/gp/profile/amzn1.account.AHYYHP7NWZN2UA4JK6ZH65PD6PGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 3, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.0 out of 5 stars,"Chose this book as a First Read selection before any reviews were posted. I liked the first 80% or so of the book. The characters were interesting, and the grief they carry felt genuine. It was engrossing for me. The ending just fell on its face. Possible spoiler alert...I couldn't buy any part of the murderer. The final reveal/confession felt clumsy and rushed. Motive was weak. I couldn't picture the character actually following through on a heinous crime to kill a pregnant woman by strangulation...the author herself points out it takes several minutes of this murderer looking this victim in the face watching her die. I don't buy that the murderer had sufficient motive, strength, or cruelty to do it. The author does next to nothing to sell it, or to tie up loose ends with the characters. It's a shame because the one loose end she tied up was touchingly done. Other reviewers have pointed out that all the repeated references to flashy cars and wealth detracted from the book; agreed. There were comments about two fairly brief but heartbreaking descriptions of the unborn baby's death; it was hard to read but the author didn't spend so much time on it that it seemed obscene.  It read like she was trying to do justice to a voiceless character's death. But I can see how others felt it disturbing. Overall the book was a steady page-turner about a heinous crime with a large cast of characters, some pretty compelling, that was utterly failed by the rushed, awkward ending and a completely unbelievable and uninteresting villain.",Good Start but Ending Flops,Verified Purchase,80 people found this helpful
Maureen,/gp/profile/amzn1.account.AHS2RCCUIJ2YZHAA6KBD2LH6JPWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"I am an avid reader. I never write reviews because like most people, fitting the time to read into my already hectic schedule is challenging enough.  However, I am tired of picking a book with 1000 or more 4 1/2 stars that is just awful.  I have read many books before that were just okay, glad that I didn’t expend any funds on them.  My expectations for my kindle unlimited selections is relatively low.  Sometimes, I am pleasantly surprised. Most times, I am not.  But lately, I am reading pure drivel for which scores of others have rated highly.  This may contain some SPOILERS...in this story, there is not one character that is likable.  It goes on and on about this early tragic event  and it’s effect on the characters and the tragedy of today.....but the descriptions and dialogue ( whether to others or in one’s head) rather than conveying sympathy are just weird, creepy, contrived and unbelievable.  I found not one sympathetic character.  I often read books where characters are flawed, but they are relatable and likable.  I have never not finished a book.  Even the ones that are just okay, because I am usually at least remotely curious about how things end. But I will not finish this one.  For the first time, I truly do not care. I simply do not want to waste any of more of my valuable time and do not want anyone else to waste theirs. How anyone can give this more than two stars at best, I simply cannot fathom.",Do not waste your time...,Verified Purchase,39 people found this helpful
MaVic,/gp/profile/amzn1.account.AFQSZ2H2ADWJPUC6ASSF5ER2Z3JQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 11, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"If you like a murder mystery that leads up to no answer as to why it happened, “sometimes an act of crime just can’t be explained”, then this is the story for you. It’s very frustrating to have your mind forced in several different directions as to why a violent crime such as this would be committed and then cut you off without an explanation. What little was explained didn’t fit at all. Luann Rice should concentrate on love stories, that part was pretty good, but not worth reading the book for.","Leaves you hanging, but not in a good way.",Verified Purchase,33 people found this helpful
cynthia magoon,/gp/profile/amzn1.account.AEM6BFG5KDBXEHNQLMMAP2JPYQTQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 6, 2020",0,,https://www.amazon.com/Last-Day-Luanne-Rice-ebook/product-reviews/B07R3QYGHY/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"Read this book only because it was on the free book of the month list for Prime. Ugh. Wish I had not wasted my time. Writing was below average. Ending was the worst ending I've read in a long time. So unbelievable after the entire book developed the female, lifelong friendship...really? Not at all convincing or believable. So bad.",Worst Ending Ever,Verified Purchase,29 people found this helpful
