author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Michelle,/gp/profile/amzn1.account.AEPA4I5G3XLPMXIC42RP7IBMAICA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 28, 2020",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"I'm a banana flavor fan so I thought I'd give this a shot and in my opinion it's one of the better tasting banana yogurts. I'll be buying these again. I do wish the pouches had more in them. These have only 3oz compared to cups that usually have 5 or 6oz. For the record I've never rolled my Jeep nor did I eat cup yogurt while driving. :DI do want to add, these really helped settle my nausea. I have some knee issues and once in a while I'll take a Vicodin I'm prescribed to. When I started to feel nauseous I felt like I had to eat something and this actually settled it quickly. Something to maybe think about if you have to take prescription pain pills you get the nausea side effect.",Now I can eat yogurt and drive without rolling my Jeep! :D,Flavor: BananaSize: 4 PouchesVerified Purchase,13 people found this helpful
+or-,/gp/profile/amzn1.account.AGCA64OUVM2TJGNN3IUXMEU7KF6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 19, 2020",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"There are no live cultures in this product and no reference whatsoever to cultures at all other than it being made of, ""Cultured Reduced Fat Milk"" as the first ingredient.  I love the GoGo fruit and vegetable products but this one is not worth the purchase.  Thankfully, I only purchased a package of 4 pouches because each of the 4 people who consumed one after refrigeration said they would have rather had a pouch of milk.  I would have rated these as a 2 but everyone else thought they were a 1, so the majority ruled. They were made in France.",Sweet and milky,Flavor: BlueberrySize: 3 Ounce (Pack of 4)Verified Purchase,6 people found this helpful
Cecil Smith,/gp/profile/amzn1.account.AFFIX5WF37MQC5G7TPHH4MV2OBKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 17, 2020",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,The product is very small and your pretty much done with it after about 2-3 squeezes literally. I wouldn't recommend buy it for that reason alone. The taste is actually good but just not worth the time or money best to find it in a larger pouch if they make it in a larger size.,Too small for the price,Flavor: BananaSize: 4 PouchesVerified Purchase,5 people found this helpful
b.g.,/gp/profile/amzn1.account.AHBGMVTXWTS4YMVMWUUF77UAH24A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 18, 2018",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.0 out of 5 stars,"The GoGo squueZ YogurtZ, Berry product itself is good. My 3-year old loves the fact that he can eat it on his own without making a mess (where it seem that when you eat from the yogurt tubes or from a cup it gets all over his hands and face). I was a bit skeptical about ""shelf stable"" yogurt, but I read the packaging MULTIPLE TIMES to ensure I really do not need to refrigerate.My only complaint is the product listing itself -- it very clearly advertises ""48 pouches"" but this only ships as a single 4-count box. Buyer beware!","Product Listing Mistake: 4 pouches, not 48 -- but product itself is good",Flavor: BerrySize: 4 PouchesVerified Purchase,10 people found this helpful
schocksie,/gp/profile/amzn1.account.AFC6ZGYI63ALGBPR7N4CYQVBL3UQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 22, 2019",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,These are a “go to” snack that has protein and is a quick option for our preschooler. The sugar content could be better but they are shelf stable and that’s why they win.,A Staple For Our Home,Flavor: BananaSize: 4 PouchesVerified Purchase,6 people found this helpful
RS,/gp/profile/amzn1.account.AHQLQXFUBA6G3GPVCOFFPG5X5O4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,This yogurt reminds me of my favorite yogurt when i was a kid. My kids of all ages have one of these everyday. I know the main benefit of the pouch is designed for travelling but i love the mess free no spills no spoons experience that these grant me early in the morning when breakfast isn't ready yet. They're good straight out of the cupboard but i also keep some in the fridge coz i like them cold (yes i eat them too - when the kids aren't looking!) Really yum.,Not just for kids!,Flavor: Berry/BlueberrySize: 3 Ounce (Pack of 10)Verified Purchase,3 people found this helpful
Steve,/gp/profile/amzn1.account.AHWODG73SLTBUQIVL4EU7E4YKPHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2020",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"Nothing to Dislike this Yogurt is packaged well and Tastes Very Good! It would serve you well, providing a wonderful snack, While you were out and about!",Great Yogurt in Handy Conainers!,Flavor: BlueberrySize: 3 Ounce (Pack of 4)Verified Purchase,5 people found this helpful
Angela Dormido,/gp/profile/amzn1.account.AHOAXDCLPEXS7YL3OEYR35XTKPMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 29, 2020",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,If you have older kids.. Id buy yogurt in the dairy section at the grocery store as its cheaper. If you have a toddler who loves yogurt and value your couch... or just want something shelf stable. This is 100% the way to go. We buy the applesauce from the same brand constantly and like to mix it up sometimes with this yogurt. I just wish it was a tad bit cheaper.,A bit expensive... but with a toddler its worth it!,Flavor: Berry/BlueberrySize: 3 Ounce (Pack of 10)Verified Purchase,
Annastasia Brooks,/gp/profile/amzn1.account.AHNYQR4DOVADYXKBYCFUN3LHL7ZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 31, 2020",1,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,Baby Loves it! I currently make all of our baby food from scratch but the pediatrician recommended introducing yogurt and he loves it! Perfect for on the go feeding as well when you can’t do a messy spoon feed.,Portable with great flavor!,Flavor: BananaSize: 4 PouchesVerified Purchase,One person found this helpful
Emily,/gp/profile/amzn1.account.AG7ZJ7XMCMONP2MM2MNC7QGLA7PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 6, 2020",0,,https://www.amazon.com/GoGo-SqueeZ-Blueberry-Portable-Gluten-Free/product-reviews/B07C377QTZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,3.0 out of 5 stars,These are great for traveling. Does not need to be in the fridge until after opening. But the taste is different. I guess it's from all the preservatives they put in to make it shelf friendly. There is a super sweet taste and a weird after taste. I can't describe it too well. I see in ingredients that this still has yogurt in it but we won't be eating long term.,Good and Bad,Flavor: BananaSize: 4 PouchesVerified Purchase,
