author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
rezzim,/gp/profile/amzn1.account.AFNOXE3YA7NV4AW6OEZBOYAH2OMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 2, 2020",1,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"I got this because the front door is un level and very drafty. I didn’t want to spend a lot since we rent it but the amount of bugs coming from underneath was annoying.The material is very flexible and pliable which is great. A lot of these that I’ve used at big box stores tend to be somewhat rigid and want to fall off the minute you open the door. For my application, the door itself is raised up about 2” from the floor, so I didn’t have to worry about it dragging. However the door is 90 years old so it’s seen a lot of wear and tear but this thing works perfectly. So impressed with how easy it was to apply, you can guide it along as you need to since it’s so flexible. I never thought I’d get excited about a door draft stopper but this is that moment. I fully don’t expect the adhesive to hold in my application simply because parts of the door are coming off and paint is flaking. But, I’ll put some staples in and call it a day. The adhesive is VERY strong much like the 3M double sided sticky tape. Much better than any other adhesive I’ve seen on door draft stoppers. Plus it comes in a two pack!!! Which clearly I did not read - bonus!!!It was so easy even my dog was able to help me install it. Although she was frustrated in this picture because she thought I was going to let her out instead of posting an Amazon review.",Well worth the price!,Color Name: WhiteVerified Purchase,110 people found this helpful
Raymond Wert II,/gp/profile/amzn1.account.AHLYMXNAGMMKLBQ7WTV54NCIHLJQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2020",1,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"I have one of them doors that nothing sticks to so I was apprehensive about buying this weather strip. It was very easy to install just clean the surface of the door, measure twice with it straightened out, cut to size and apply it after taking the tape off and voilà. Its very sticky and holds great.. I applied it very low to the carpet with no clearance and it rubs against the carpet but maintains its adhesion. I chose the 2-pk just in case but it doesnt look like im going need it so far after a couple weeks of use. I would definitely recommend this particular brand and item for a great product and price.",Great item,Color Name: BrownVerified Purchase,81 people found this helpful
Barbara Klapper,/gp/profile/amzn1.account.AGJ4RFDX5WO5UFU7HRBUDIQRNX2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",0,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,4.0 out of 5 stars,"We recently replaced some carpet in our house with wood floors and found that 2 of our doors were just too high off the floor. I work from home and the noise level from other areas of the house was too much. I would  close the door but found that was not much help. Rather than replace the doors, I decided to try these door draft stoppers. To my surprise and pleasure they worked perfectly to reduce the amount of noise coming from the other rooms.They are very easy to cut to size and easy to apply. For one door, I got the strip a little too high on the door and was worried that taking it off again would remove the paint on the door and probably would never stick again. I was wrong on both counts. The strip came off easily without taking off any paint and went back on securely. I am very happy with this product. I have yet to try these on the outside doors as I will need to remove the old hardware first, so I cannot attest to whether or not they do well to prevent drafts. That is my next project, as for now I know they are exactly what I wanted for the inside doors. They look beautiful on the doors (you can hardly tell they are there), they are very easy to assemble and they do a great job of reducing the light and noise.","Easy to cut, easy to adjust, stay secure and reduce light and noise",Color Name: WhiteVerified Purchase,39 people found this helpful
Liza,/gp/profile/amzn1.account.AHRAWBMUGWABGGFFXZSBBWRH4WWQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 15, 2020",2,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,We actually bought this to block the air/smoke entering our apartment. My neighbor smoke so bad and we can smell when I’m standing at my door. It does a good job though of blocking the air. It blends on the color of our door. Price was reasonable and arrived earlier than expected.,Easy to install,Color Name: WhiteVerified Purchase,35 people found this helpful
Ray Purchase hates Toast,/gp/profile/amzn1.account.AEVXQY4ER7JVIYSHEHGNYIQCCS6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 2, 2020",0,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"Have a storm door that lost part of its little rubber bottom strip caused by heavy use. The door is white, so this looks as if it came with it after being cut to fit. Be sure to clean and dry the area before using. I did have to reposition it a bit during install, but it has held its adhesion. Not bad for the price.",A nice and cheap alternative.,Color Name: WhiteVerified Purchase,30 people found this helpful
mystals1,/gp/profile/amzn1.account.AHKMBBCXTS64QOC5KACKLVQOKGBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 17, 2020",0,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"I dont know why I didnt buy this earlier. My cat has been reaching under my bathroom door slowly tearing up the carpet. I'd show a picture of what she did but I'm afraid I'm too embarrassed. I was literally using duct tape to cover the hideous fringes she created and even that didnt stop her. Now I know what a carpet's skeleton looks like mixed into a ball made of shredded duct tape and sprinkled kitty litter. Gross. But anyways, that did the trick! THANK YOU!!",No More Duct Tape!!!!!,Color Name: WhiteVerified Purchase,18 people found this helpful
Rob,/gp/profile/amzn1.account.AGICIHVSYRCO5MVE24I24FZXU4TQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 22, 2020",0,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"This door draft stopper is exactly what I needed for an external door going outside from my sun room.  My door had a draft stopper mounted underneath the door but when I cut it exactly 3 feet I ended up with a 1/2"" between the door and the door jam.  This allowed a slight opening between the weather stripping and the bottom door draft stopper.  I cut this one slightly over 3 feet to cover that extra gap which fit perfectly.  No more light and no more bugs can crawl in.",Good Flexibility and Seal,Color Name: BlackVerified Purchase,17 people found this helpful
Tammy S.,/gp/profile/amzn1.account.AGBKWHJYZYT7Y3TAJR66GOIIICZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 22, 2021",0,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,"Trust  me over the years I've learned to dig in deep to clean things with alcohol & let dry thoroughly before trying to stick anything to it.  This stuck with some painters tape tightly twice wrapped around my door to keep it in place to sit over night to I guess ""cure"".  Not only did this thing not help even to block drafts when I removed the PAINTERS TAPE the dang thing started lifted. Before someone suggests that it was the way I tore the tape off....NAH.  Don't go there.  I usually don't leave bad reviews but this really disappointed me especially when I thought it might help me keep some cold air out, warm air in, Maybe if it stayed on the door I really don't know.",Sorry I hated these things,Color Name: WhiteVerified Purchase,7 people found this helpful
Savvy Buyer,/gp/profile/amzn1.account.AH6VCBFGIO52WJGKQ57NXN4JHCLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 3, 2020",2,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,5.0 out of 5 stars,"It was an excellent product. Was really easy to install it. One small issue though is there is an overlap in the adhesion midway and it gets a little frustrating to even it out. But, once you get past that, it does what it is supposed to. The price is really worth it. I have a door mat next to the door. The strip easily bends to accommodate for the additional thickness of the mat and when the door is closed, the strip sits snug. I've been punting this work for a while and I am glad I finally got to it.",Must have if you feel the draft from under the door,Color Name: WhiteVerified Purchase,8 people found this helpful
Jerry,/gp/profile/amzn1.account.AFDXNGK66XKMBIRCBH7MVHKTFDMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 8, 2020",1,,https://www.amazon.com/Suptikes-Stopper%EF%BC%8CDoor-Insulation-Stripping-Insulator/product-reviews/B082W57RYB/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,1.0 out of 5 stars,First of all this looks good on a picture but it’s pretty cheap quality uneven molding.I have never seen the worst quality molding in my life go to Home Depot and spent five dollars for a nice molding stay away from this seller of course made in China,DO Not Buy!!POOR QUALITY CHINA,Color Name: WhiteVerified Purchase,19 people found this helpful
