author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
scnhra,/gp/profile/amzn1.account.AH45JEP3HAE4Z4EDMHMPI34ORGXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2020",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,1.0 out of 5 stars,"I would give ZERO stars to Amazon if I could.  We have drank the refrigerated Horizon Milk purchased at the grocery store for several years.  However, with the pandemic, the grocery store was often out of that milk, especially the milk with the DHA, so I found this on Amazon and thought it would be a good substitute for my daughter.  WRONG!  WRONG!  WRONG!  When I got the first case, I tasted it, and it tasted like chocolate milk, but when I opened the second case, my daughter was reluctant to drink it.  Today I decided I would try one, and it was the WORST thing I have ever tasted.  Even though this product is shelf stable, it absolutely had to be spoiled!  I started reading reviews on here and found that a lot of people have received expired product.  Mine was not expired.  It was about a month away from expiration but absolutely was bad, very bad!  Because we drink Horizon regularly, I knew Horizon has a money back guarantee so I contacted them only to find out that Horizon DOES NOT partner with/sell to Amazon so their money back guarantee does not apply.  I repeat that again...HORIZON DOES NOT SELL TO AMAZON!  However, the customer service rep was nice enough to issue me a one-time refund under the circumstances which I think shows Horizon is a good company.  She told me the bar code number on the box is their product, but they do not sell to Amazon.  So, who knows where this milk has been and at what temperatures.  It can be kept in the pantry/at room temperature.  It does not have to be refrigerated, but I can only assume this sat at extreme temperatures for an extended period and spoiled.  I just don't know why it would have tasted as AWFUL otherwise.  I buy a lot from Amazon but WILL NOT purchase items like this from them in the future.  I will not take any chances with my family's health.",DO NOT BUY FROM AMAZON!!,Flavor Name: Chocolate with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,70 people found this helpful
MPS5280,/gp/profile/amzn1.account.AF4GPW6YWIK4PMX32RVMYVBWUS4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 7, 2018",1,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,1.0 out of 5 stars,"Expired milk delivered to me.  This is not the first time the expiration was closer than it is if you buy it in the store.  But the expiration date was Dec 31, 2017.  This is not acceptable especially since this is milk that I give my kids.  We will not drink this and I am pulling from my subscribe because it's always so close, meaning most of the time it's only 1-2 months and if you buy it in the store it's 6-8 months.  I assume I am getting the old stuff they are trying to get rid of it.  Most disappointing since subscription really saves me time.  Not in this case.",Expired milk delivered to me. This is not the ...,Flavor Name: Chocolate with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,112 people found this helpful
geokiki,/gp/profile/amzn1.account.AF625PBVMMD3YHNMIPWSEDBPMMKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 18, 2018",1,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,1.0 out of 5 stars,"Everything received in this order was expired! We just received this subscribe and save on Tuesday May 15, 2018",Nope,Flavor Name: Vanilla with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,74 people found this helpful
Julie,/gp/profile/amzn1.account.AFEAUCYAHJZET43LPACYXGKMPOBQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 6, 2018",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,1.0 out of 5 stars,I ordered the milk 2/28 and got expired milk 1/12. Very disappointed and upset because it's for my 2 year old. My son loves this milk and it's convienent for on the go. I wasn't concerned about checking the date because I just recieved it! And noticed something was wrong when my son stopped drinking it. He also got sick,please double check the expiration date,Flavor Name: Vanilla with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,65 people found this helpful
Kevan Lubbers,/gp/profile/amzn1.account.AGOHT6RSCKCXAFAK4UBSKU64JRWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 11, 2017",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,1.0 out of 5 stars,Several of these milks were curdled and I had to throw them out.  They weren't past the expiration date so I don't know why they were bad.,They weren't past the expiration date so I don't know why they were bad.,Flavor Name: Chocolate with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,58 people found this helpful
Heather Kitty,/gp/profile/amzn1.account.AEMHWXG7HOXXKQKXBV4LJQIQNO5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 26, 2018",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,1.0 out of 5 stars,I received expired milk. I didn't realize it until after I had sent it with my daughter several days. That is not ok! It expired in January and I received it in March I shouldn't have to check expiration dates of something I just ordered,Expired milk!,Flavor Name: Vanilla with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,42 people found this helpful
MsManners,/gp/profile/amzn1.account.AHELJMJ4PE7SLXGFX37X5XRRDYMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 13, 2019",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,5.0 out of 5 stars,"This product is great! I like to keep milk on hand for when my grandson visits, but I don't normally drink it myself. This UHT packaging means I don't have to run to the store every time. The individual boxes are just enough to make him a full bottle, and there's no wasted milk if he doesn't come again for two weeks or so.In stores, they usually stock the low-fat version of this milk packaged this way, but he only drinks whole milk. So I was very pleased to find this whole milk version on Amazon.Note that there's some weird drop shipping thing going on, because the box it arrived in came from a different store, not Amazon. Still pleased with purchase.",Great for grandparents to keep on hand,Verified Purchase,20 people found this helpful
AL,/gp/profile/amzn1.account.AFDVKR2LQDY3M4HWIB3ITJTOTNBA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 7, 2017",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,1.0 out of 5 stars,"It is not as sweet as most other chocolate milk.  I do prefer it this way.Update: 3/20/2018I have ordered multiple times, however the most recent shipment come almost expired.  I received the order on Feb 19 and the package mark expire March 2018.  I didn't realized it until wife ask why the milk already expired.  This is not cool selling expired product to consumer especially when it come from Amazon.",Check expiration date!!!!,Flavor Name: Chocolate with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,44 people found this helpful
Kenny L. Ortiz,/gp/profile/amzn1.account.AG6P6D4WWUU7W2PTTVFX36L5NM3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 1, 2020",2,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,1.0 out of 5 stars,"This milk is for my 17 month old daughter and she loves this milk! We were giving my daughter this milk through the Straw when she started to cry. The milk was stuck in the straw so I started pouring out the milk in the sink to find all the milk clumped up. The milk expired in December 11 2019, I was sent milk that expired 9 months ago! This is unacceptable! My daughter was drinking this milk and I have to monitor my baby and make sure she doesn't get sick from drinking the milk! I'm highly upset ! This type of negligence is very dangerous and now as a parent ,I have to be worried about child's health because somebody at the warehouse, couldn't simply check the expiration date on a product that they are selling to a consumer!  Im appalled",Expired Milk! Unacceptable!,Flavor Name: Vanilla with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,15 people found this helpful
Richard,/gp/profile/amzn1.account.AG6MPXXYSNKSO75CYITGU67WSR2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 10, 2020",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviewss,5.0 out of 5 stars,"I am retired and divorced my kids are long grown so for a guy that doesn’t drink milk every day and finds himself buying a quart and then ending up throwing it away because it’s not good when you wanted to use it. This is a cure for that problem, they’re only 8 ounces and they are shelf stable even without refrigeration So I put a half a dozen in my refrigerator for cereal or if I need to make a recipe that asks for 8 ounces of milk I got tired of throwing milk away and lots of it I’m on Social Security and I can’t afford to throw milk away! There’s babies starving for that milk somewhere so I don’t feel good about pouring it out or letting it go bad",If you don’t use a lot of milk this is perfect,Flavor Name: Whole MilkSize: 8 Fl Oz (Pack of 12)Verified Purchase,7 people found this helpful
Nicolette S.,/gp/profile/amzn1.account.AGCAVULCYKY4YS3GULPSEBQBJEPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 11, 2020",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviewss,5.0 out of 5 stars,"These are the lifesaver of a lifetime for this Mama. My 1yo son wants milk the second he wakes up and we have a 2 story house. Somehow he doesn't like straight-out-of-the-fridge-cold milk first thing in the AM. It was getting rediculous for this Mama to be getting up at the crack ass of dawn running downstairs, getting the milk out of the fridge, finding a sippy-cup, pouring the milk into the cup, putting the milk in the microwave 20 seconds to heat slightly, then running back upstairs! Not to mention the amount of fresh milk we were going through and dealing with trying to avoid going to grocery store every 3 days. We're in a Pandemic and trying to avoid going to stores as often! Have you tried freezing gallons of milk in attempt to avoid having to go to the store just for more milk? I have and it is not fun. You have to pour some out (since the milk expands once frozen and you don't want a gallon of milk to explode in the freezer), then find room in the freezer for a huge gallon of milk! And then the whole thawing process! Who has 2 days time to wait for it to thaw?! And the milk consistency is weird after thawing too!!! So seriously thank you to whomever developed shelf stable milk! I now take a little carten and sippy-cup upstairs with me every night, set it on my nightstand, and when he wake up in the AM I take the included straw to poke a hole, pour the perfectly room temp milk into his sippy-cup and that's it!!!! He loves it and drinks every drop. I ran out a few weeks ago and was again reminded of why these little cartens are a straight up necessity for us now! :D Definitely recommend to anyone who has a little on-the-go milk guzzler and using fresh perishable milk isn't ideal, or Mamas who are having to go on a hike-and-a-half just to fetch some milk whether it be allllllll the way downstairs or allllllll the way at the possibly virus-laden grocery store. Save youself some sanity and buy this. I still also buy the Horizon Growing Years Whole Milk for his afternoon and evening milk which he likes straight-from-the-fridge-cold but buy these cartens as a supplement for the AM and when on the go. Highly recommend!!!",An absolute necessity for Mamas who otherwise go to great lengths for fresh milk for our babes.,Flavor Name: Whole MilkSize: 8 Fl Oz (Pack of 12)Verified Purchase,2 people found this helpful
Mrinalatl,/gp/profile/amzn1.account.AEC4DNPI4VQEEVUM5TLVX4GICJLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 24, 2018",1,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviewss,1.0 out of 5 stars,This arrived on Friday and look at the expiration date .. this is happening for the 2nd time and last time my son drank the one month  expired milk until It caught my attention . very upsetting !!!,Expired milk,Flavor Name: Vanilla with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,20 people found this helpful
Customer0,/gp/profile/amzn1.account.AHIWNQEBBWHG4M4REUDG55OR324A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 8, 2020",1,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviewss,1.0 out of 5 stars,"I have bought several times and were well. But this time, when I opened one to drink but found there is some caked stuff inside. Then I was so surprised to found the best before date is 09 April 2020. It's already November, and this is the milk to drink!  Still hard to believe that the customer would receive this expired way too much product, which could harm people's health. The whole box of milk is wasted......Please pay more attention to food security!",So ridiculous to receive a box of 6 month expired milk!!!,Flavor Name: Vanilla with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,6 people found this helpful
Mommybuyer,/gp/profile/amzn1.account.AFJTRBXMURLHS5EGNXLUHDHIZRFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 7, 2020",2,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviewss,4.0 out of 5 stars,Incredibly convenient shelf stable milk. I don't drink milk every day so this stops me from having to commit to buying a gallon or pint. Also convenient because I'm transitioning my twins to whole milk and J don't have to warm cold milk in the dead of night or morning. I took away one star because its ultra pasteurized. Tastes great though.,No more warming baby bottles.,Flavor Name: Whole MilkSize: 8 Fl Oz (Pack of 12)Verified Purchase,3 people found this helpful
Michael Fritz,/gp/profile/amzn1.account.AGI4MPOMTELT5WS6L6ODYC5H6A5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 11, 2021",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviewss,3.0 out of 5 stars,"I was surprised at first when this milk tasted so different from any other milk I've tasted. However after some research I found that UHT means the milk is heated to almost 400 F to kill ALL bacteria (good and bad) to make the milk ""shelf stable"" this dramatically effects the taste and makes the milk actually less nutritional since there is less probiotics in the milk (which is the only reason besides calcium that people drink milk) Regular refrigerated milk (not UHT) is only heated to about 140 F to kill some of the common bad bacteria.. this makes even conventual non organic milk potentially more beneficial for gut health!This is truly disappointing and sad because like most people I only purchased this product because I thought it would be a healthier organic choice.Other thoughts:So what you have here is overpriced, over heated, probiotic deficient, organic milk..If you really want to consume dairy Just go buy a gallon for a couple bucks at you're local grocery store!Besides UHT milk always gives me a stomach ache..",UHT?!,Flavor Name: Whole MilkSize: 8 Fl Oz (Pack of 12)Verified Purchase,
R.R.,/gp/profile/amzn1.account.AEDIP4KI52JK4QP7JUSP2MC2CZ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 20, 2019",0,,https://www.amazon.com/Horizon-Organic-Whole-Ounce-Single/product-reviews/B07MQ6DB8Z/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviewss,1.0 out of 5 stars,"I just received mine 3 days ago and been sick since i drink one each day, stomach feels bad 20 to 50 minutes after drinking it...I don't blame Horizon, it is so close to the expiration date printed on top of the box and amazon still shipped these, and these milk were probably not being stored properly in the warehouse neither I assume. Will not buy groceries online again...Maybe local supermarket would be a good choice to avoid to be sick...",better to get these from local grocery store,Flavor Name: Vanilla with DHASize: 8 Fl Oz (Pack of 12)Verified Purchase,5 people found this helpful
