author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Zac,/gp/profile/amzn1.account.AE5EIEBSUOAYF65DNSO2DY2U7VOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 28, 2016",0,0,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,5.0 out of 5 stars,"The product feels good and is made of quality material, but I have to warn people who aren't that familiar with Carhartt sizes. When it comes to their jackets I wear a Large and with most other brand shirts and hoodies Large fits, but with most of Carhartt's products (t-shirts, hoodies, some style jackets, etc) they are made for layering so if you don't plan on layering order a size down from your normal size. Even after a wash the Medium in this fits me like any other Large would. At first I ordered a Large and it was way too big and considering its 50% polyester it wouldn't have shrunk significantly even in a hot water wash. So the product itself is great, but keep sizing differences in mind when ordering.",Pay Attention To Size,Size: MediumColor: New NavyVerified Purchase,191 people found this helpful
Sparky,/gp/profile/amzn1.account.AGNNNTSYL6SR7QKPXB3VMVPMNYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 1, 2016",1,1,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,5.0 out of 5 stars,"Sick of working in the cold with dimwits for co-workers, jerk for a boss, not enough money for what you do and demanding family at home?  Get this sweatshirt.  It will make everything better with a warm hug.The outside of the material is tightly woven so it resists snags.  The inside is fleecy and soft.  It's quite warm, like if you're outside on a job and the temp is in the 40's or 50's, you're fine but when you go inside at the supply house for too long you can get too hot.  The brown is very dark but definitely not black.For sizing, it's a little bigger than expected but since the material is thick, it doesn't look stupid.  It's just roomy. The sleeves are plenty long, which I really appreciate.  I'm tall and thin, but I suspect it will fit even a more stout person just fine.  Somehow the thickness of the material makes it all good.  I tried it on at the local store but they didn't have the color I wanted, so I ordered it up here.","Very warm, durable, good-looking.",Size: MediumColor: Dark BrownVerified Purchase,159 people found this helpful
jan goswick,/gp/profile/amzn1.account.AGYK4U7BLQB5VK3O4YI62KRMEEYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 29, 2017",0,0,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,4.0 out of 5 stars,"I bought this sweatshirt for my boyfriend and I love the quality of the shirt and was very pleased. However, I took the time to read other reviews before ordering, and ordered a size smaller because they stated it ran big in size. I totally agree. If it wasn’t for running so large, I would have given five stars.  One other important detail, is this sweatshirt is definitely thick and is made to keep you warm. I’m not sure that my boyfriend would wear it if he was going to be inside all day. But for the cold days and cold weather outside, it is perfect.",Great quality but runs large in size,Size: MediumColor: BlackVerified Purchase,36 people found this helpful
Molly,/gp/profile/amzn1.account.AFCTUGAIBHMYX467UCKOWSIFS7NQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 18, 2018",0,0,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,5.0 out of 5 stars,"My husband is 6’4 with a long torso, it’s really hard to find hoodies and tops that don’t shrink up on him after they wash. We’ve tried going to a 2x in other hoodies and it just looks boxy on him. This come in a big and tall and are perfect for bigger men. The hoodie fits him nicely and has enough length that it won’t shrink up and look like a tube top on him! This is his third Carhartt hoodie and we will continue to purchase them, they are very well made, hold up against all his manly ventures (hunting, fishing, working on cars, even the “hold my beer” moments ) . We highly recommend this hoodie, and well anything Carhartt made!",Perfect for long torsos,Size: X-Large TallColor: Charcoal HeatherVerified Purchase,23 people found this helpful
GMASUE,/gp/profile/amzn1.account.AHTXWINEVZOQW6WJPDPFQQLPJ2QQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 12, 2019",0,2,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,5.0 out of 5 stars,"I bought this hooded sweatshirt for my adult son who is a truck driver.  He had another that was almost three years old and says this hooded sweatshirt is perfect for work or everyday wear.  I like that it is a very well made sweatshirt.  In looking over this new one and his older one when he stopped by I noticed how nicely sewn the seams are.  The pouch in the front does not sag, the hood keeps its shape as does the entire sweatshirt.  It washes out very nicely and there was no shrinkage.  I know that Carhartt is a popular name of clothing and work wear and I would say that it is quality clothing as well.  The fit is true to size and is not a tight fit so you have room to move which is really important with work wear.",Well made mid-weight hooded sweatshirt.,Size: 3X-Large TallColor: Carbon HeatherVerified Purchase,14 people found this helpful
Amanda,/gp/profile/amzn1.account.AFH7TZNG3A3RUMNZSLZUIK424MKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 14, 2017",0,1,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,5.0 out of 5 stars,I’m a 5’3” woman who is around 200 pounds. Lots of muscle and I like my clothes to not be tight. I bought this for my mother as a Christmas gift and she tends to have a longer torso as to where I need more breast room...so what she can wear I usually can to because our body differences even it out. I normally will wear XL (I ordered an XL) and this has so much more room to spare I would have almost bought a L to fit a little more snug (it still would have been loose on me) but it’s perfect for work and outside and I like the roominess of it so I know she’ll love it. If you’re a woman purchasing this and you think you’ll need to size up you most likely won’t have to.,Lots of muscle and I like my clothes to not be tight,Verified Purchase,25 people found this helpful
Jared Moore,/gp/profile/amzn1.account.AH2II3VXMBWVDTRZIHFGN35XJ3BA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2018",0,1,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,4.0 out of 5 stars,"I received this sweatshirt today. As always for me, Amazon Prime shipping was flawless. The sweatshirt itself seems to be a quality product that I have no reason to expect not to be quite durable. It really does feel well made. Carhartt stuff usually is. I haven't worn it out yet in the cold, but it feels thick and warm for a sweatshirt.A couple of slight cons though that made me drop it one star:Size - I'm 5'6'', 145lbs. I wear a small in most things. This in a small is a bit bigger than I'm used to though. Not to the point I can't wear it, but a tad bit bigger than what I prefer. It's a bit baggy on me, not the fitted/snugger feeling I usually go for. I'll keep it however, instead of going through the process of returning it. I could easily wear an extra small though in this. Looking at what's available though, extra small in this severely limits your options.Color - The image for the ""New Navy"" color on the website does not accurately depict the item. The website makes it appear to be a sort of brighter blue color, when in fact the sweatshirt I received is a very, very dark navy blue. Looking at the picture, it's almost as if I've been sent the wrong color, but I have no way of knowing that because nothing on the tags or labels makes any mention of the color of the hoodie.So overall, not exactly perfect, but I can't knock the item itself. I think most could purchase this hoodie and be quite satisfied wearing it.","Quality sweatshirt, but some slight ""cons""",Size: SmallColor: New NavyVerified Purchase,11 people found this helpful
Latios,/gp/profile/amzn1.account.AH3IM7SKNS5VUE55DTVY43NXLSWA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 16, 2017",0,1,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,4.0 out of 5 stars,"Very large fit. Medium sized hoodies fit perfectly on me but this hoodie (tag says medium) feels like a large/x-large, even after a few washes. I’d recommend ordering a size lower than what you’d usually get for a hoodie if you’re getting this for casual wear.As far as the quality; nothing short of the best hoodie i’ve ever owned. I’ve washed it four times and the inside is still like the surface of a cotton-ball. No pilling or shedding in the slightest. It’s very warm and if you are getting it for work, i’m sure it’ll last you a long time.I got the brown and the color is consistent with the picture.Overall, would recommend.","Amazing quality, but very large fit.",Size: MediumColor: Dark BrownVerified Purchase,14 people found this helpful
Joe M,/gp/profile/amzn1.account.AEYRXX4WROO5Y3SVA3B2IRNV2MOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2020",1,0,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,1.0 out of 5 stars,The primary picture (which is what I thought I ordered) is wrong. The second picture is a different product and what they are selling unfortunately. Not too happy about the false picture advertising. How hard is it to post accurate pictures? Please see attached.,Wrong Product Pictures,Size: X-Large TallColor: Heather GreyVerified Purchase,9 people found this helpful
Shenay Ghirardelli,/gp/profile/amzn1.account.AGSLXHA62FPZQOSFCLIYSFTT5GSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 14, 2019",1,0,https://www.amazon.com/product-reviews/B002G9UDEQ/ref=zg_bs_1258644011_cr_3?ie=UTF8&refRID=56CXS9H4W2ECS6V8CDT7&pageNumber=0,5.0 out of 5 stars,My husband loved the sweatshirt he ordered a size up since he has horrible luck with his sweatshirts shrinking on him.. but too our surprise this fit bigger then he thought and it will not shrink . We washed and dried it but it’s still-fits the same . Witch is awesome I’ll be purchasing it again in size down,Nice sweatshirt!!,Size: XX-LargeColor: Carbon HeatherVerified Purchase,8 people found this helpful
