author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful
Truth Seeker,/gp/profile/amzn1.account.AH3UJFLOR2T555NISDNHENKM5MGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 7, 2018",0,2,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"GearLight, asked me to review this light and share my thoughts. Right out of the box, I was impressed. This light is solid in construction and seems well made. One feature of this light, which I really like, is the auto return to high beam after it is has been off for twenty seconds. No matter which mode you were in when you turn it off, it always comes on in high beam. Switching to the other modes is easy.There is no reference as to the lumens out put, so I wrote customer service and they told me, that this light is rated at 1040 Lumens. In actual use,  it is closer to 300 to 800 lumens, depending on the batteries you are using. I installed  AAA Alkaline batteries. (3) required. They give more than enough power to light up your world. You can also use rechargeable NiMH  (Nickel- Metal Hydride) batteries. If your looking for maximum power out put, you can also use a 18650 Lithium-ion rechargeable battery. The light comes with a plastic tube for this purpose.I played with the variable focus and it works great. Set at flood mode, I lit up the side of my barn at 70 yards. These high power flash lights are not toys. You can never look directly into the beam. At 300 lumens they are intense. At full power, they are blinding. You can damage your eyes. If you have small children, they must never be allowed the play with this flash light.As with any high power LED light, they will get hot after long run time. This is normal and will not harm the light.  GearLight offers a one year warranty for this light. It is iron clad. If anything goes wrong, they will take care of it.  Considering the modest price, and 2 lights are included, and my first contact with customer service, convinced me, that this light deserves 5 stars.",Good customer service,Verified Purchase,52 people found this helpful
Amy,/gp/profile/amzn1.account.AH6YJDFNQRRUBTUTRZJUHF43EGCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 14, 2019",1,0,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"As I unpacked the two flashlights, I noticed how heavy and well made they were.  We took it outside for a test and it easily lit up the yard.  Then we adjusted it to a focused beam and hit the roof of the house behind us...two doors down.  So, needless to say, it’s bright.  I liked the pouches they came with, again, well made.  These might be inexpensive flashlights but they sure aren’t cheap.  This 10X better than anything I expected for the price.  Will be buying more sets for the kids and Mother-in-Law.","Extremely bright, well made!",Verified Purchase,147 people found this helpful
Angela,/gp/profile/amzn1.account.AGY7T2ZOODWBQ5JOC6DJ5GIM2RGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 9, 2019",1,2,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"So I'll start this out by this is a bright flashlight, I really liked how bright white and clear the light was, then you have the options to change between cycles. I bought them to prepare for a hiking trip in a month I'll be taking, tested them out and thought great these are perfect! Took the batteries out, put them in their pouches they both came with, and set them aside for two weeks.Well tonight I decided I wanted to use one for a late night walk with the dog, put the batteries in and immediately the light started to strobe, flicker and fade out and a burning smell began. Quickly took it apart and saw the inside is black and corroded. I grabbed the second flashlight thinking maybe I just got a single bad flashlight, before even putting batteries in I checked the flashlight and the same exact issue something has corroded.I'm sending these back and going to look for a new more reliable brand.","It was bright, and a good flashlight, until they both somehow burned and corroded on their own",Verified Purchase,28 people found this helpful
marlet 1,/gp/profile/amzn1.account.AEVQ44KB326CU7GAXKZIVTWVCV4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 14, 2018",0,2,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,This set of 2 flashlights -very small- came with no instructions on how to change to the different modes as advertised by Amazon. They are very weak in light source even with great new alkaline  batteries.The main on-off button is wobbly and not precise. Save your money and buy a good brand name flashlight. I am throwing them in the trash where they belong!,I hate this flashlight!,Verified Purchase,37 people found this helpful
R.L.May,/gp/profile/amzn1.account.AEHEX5ARHRH6D3TMUYZ5R2QL76OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 16, 2019",0,1,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,3.0 out of 5 stars,Pros. Extremely bright! Good feel! Several functions. I use the single lithium battery with these lights. Battery life is typically 4 days with 4-6 hours use before I have to recharge. I don't know what the life would be with 3 triple A batteries. I've dropped the light in water and an oil recovery tank. Had no trouble finding it in the 2 ft deep oil as its so bright. Clean up was easy.Cons. Gets extremely hot after a couple of minutes and I do mean hot. Switches do not stay in place. I've had to take them apart a few times and reseat the switch. It appears that maybe a retainer clip was left out in manufacturing. In a pinch you can bang the light switch side down to get it to turn on and get your job done.There are better lights available but these are very affordable and light weight. Would probably buy again. Really beats the old days of carrying around a big heavy mag lite.,The good and the bad.,Verified Purchase,37 people found this helpful
RayfiguePR,/gp/profile/amzn1.account.AFOQKIPRM7QP4SI4UV56VOPJAEHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 13, 2020",0,0,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"Ordene estas linternas por las reseñas de los clientes. En PR están haciendo muchos Terremotos y estoy preparando dos mochilas de emergencias. Una para mi esposa y una para mi. Cuando recibí las linternas, verifique el empaque de envió y no es el adecuado. Cuando saque la caja la misma aparentemente se había caído y estaba un poco dañada. Cuando verifique las linternas habían sufrido daños por lo menos una de ellas.Tengo que decirle que me comunique por email con el vendedor, le envié unas fotografías y la repuesta fue inmediata,  rápida y muy eficiente. Realmente dije ""Waoo que rápido contestaron y atendieron mi problema"". Me dijeron que me iban a enviar un reemplazo al otro día. Así fue cumplieron su palabra y recibí un email al otro día con la información de envió. Se supone que me llegue mañana y me dijeron que no tenía devolver la que había llegado con daño.Le doy 5 estrella a pesar de esto, porque la linterna que no sufrió daño alumbra y trabaja muy bien y es de excelente calidad. Además, la atención al cliente fue excelente. Estoy esperando que llegue las linternas nuevas y espero que lleguen bien.Actualización. El vendedor cumplió y envió el remplazo y llegó en perfectas condiciones y funciona muy bien. Recomiendo estas linternas, alumbran muy bien y son de buena calidad.Gracias",Estas Linternas son Excelentes,Verified Purchase,44 people found this helpful
Clint C,/gp/profile/amzn1.account.AFIQ72T5SZIU53FKGXYK6VHZ4JLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 27, 2018",0,1,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"I had purchased a KEKU XML-T6 flashlight a year or so ago and wanted to get two more.  Sadly they are no longer available it would appear.  Bought this one instead and in fact externally they appear to be identical to the KEKU other than the lettering on them.  Very sturdy, and produce a great beam of light.Unfortunately these are sadly lacking.  No batteries at all come with the unit!  Most significantly, no rechargable battery (although they do include the sleeve needed to use a rechargable) so of course no charger.  They do come with the AA sleeve as did the KEKU.Update... about two weeks after I wrote this review I got a package in the mail from Gearlight.  They sent me two 18650 batteries and a charger after reading this review!  In a nice letter they thanked me for the review!  Hopefully they will either make it clear in their descriptions, NO BATTERIES, or start including them even if it means they have to charge a bit more.  Its sort of like a kid at Christmas, opening a new toy only to find that you can't use it because of no batteries.  As I said... great lights and now I can add FANTASTIC customer service!",Sadly deficient... but changing?,Verified Purchase,19 people found this helpful
Diana,/gp/profile/amzn1.account.AG42G3IK5KX6JK4BXPLUWCU7YVZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 30, 2019",0,1,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,1.0 out of 5 stars,"I bought this flashlight strictly for the tactical function of it. It is a very nice flashlight, and has a lot of nice features, but unfortunately the way to access those features is difficult. A hard click turns it on, another hard click turns it off. But if you want the tactical, flashing function it requires a very purposeful, gentle touch. I find it almost impossible to make this flashlight go into the flashing strobe mode. I would imagine that at night, if I suddenly needed the flashlight to strobe, I would not be able to make that happen, since I can’t make it happen under normal circumstances.",Difficult to access strobe function,Verified Purchase,15 people found this helpful
John G.,/gp/profile/amzn1.account.AFGCKYU3N7XBB4Y5ZCLGVMTMRSXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 24, 2019",1,0,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"Finally got a reliable, bright flashlight that holds it's charge & doesn't constantly go on & off or flicker Everytime I really need it.  I fully charged the batteries & so far it's not even really gotten any dimmer.  I'm quite pleased with how bright it is, as well as, how much of a value it was.  2 flashlights & 2 Cases was an excellent deal.",Very Bright & Holds A Charge.,Verified Purchase,96 people found this helpful
SRG,/gp/profile/amzn1.account.AH2BRMF7WSNZV6ASPHUBFIOHZULQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 8, 2018",5,0,https://www.amazon.com/GearLight-Tactical-Flashlight-S1000-PACK/product-reviews/B072WHQFJ7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,5.0 out of 5 stars,"Great size, bright, and easy to get battery sizeWHAT'S IN THE BOXYou get 2 flash lights and 2 casesOPERATIONSuper easy to use. Unscrew the base, take out the battery cartridge, insert 3 AAA batteries in the cartridge, place the cartridge back in and screw in the base. Press the button on the base to turn it on and cycle through the modes by lightly tapping on the red on button. You can zoom in and out which adjusts the focus of the light by pulling out and in the top head of the flash light. You can see this in the attached photos, zoomed in all the way, then halfway then all the way out for a wider spread.OVERALLI am super impressed with the amount of light from this little flashlight. Have only had it for a day but will post an update should I have any issues.",Simply awesome,Verified Purchase,12 people found this helpful
